0.207338100,12.871,0.696015,0.331962,
1.555212000,1.71642,0.0929706,0.0444508,
3.006768000,12.871,0.696015,0.331962,
4.457939999,25.6011,1.43056,0.670171,
5.909184999,39.5106,2.1847,1.07889,
7.360548999,53.4748,3.12535,1.46741,
8.811795000,66.4334,4.04109,1.75242,
10.264659999,76.7637,4.92913,2.0666,
11.719269999,83.9055,5.08396,2.34621,
13.168770000,88.3338,2.0955,2.47903,
14.619680000,89.7529,-3.23898,2.56338,
16.071020000,90.0379,-11.0909,2.75021,
17.419149999,90.4975,-21.9223,3.03223,
18.870490000,90.9387,-32.4493,3.44332,
20.320609999,90.1068,-42.9898,3.77029,
21.770099999,89.5877,-51.1715,4.04372,
23.225709999,92.8893,-56.7931,4.37139,
24.574560000,99.5339,-58.7449,4.55754,
26.025680000,107.441,-60.7397,4.79932,
27.476870000,118.092,-63.2624,5.14849,
28.927939999,129.834,-66.0004,5.52131,
30.379310000,141.154,-68.7557,5.84961,
31.726939999,152.324,-70.7999,6.13571,
33.282310000,162.975,-71.6682,6.36387,
34.734299999,175.497,-71.8669,6.50318,
36.185780000,187.42,-71.2754,6.72833,
37.637390000,198.697,-70.5326,6.96044,
39.088299999,208.534,-69.9566,7.10799,
40.539999999,217.67,-69.9488,7.31236,
41.991399999,227.184,-69.9453,7.58913,
43.440049999,235.993,-69.7383,7.81274,
44.891359999,242.297,-67.7318,7.88354,
46.346350000,245.134,-62.6554,7.67215,
47.798709999,245.119,-54.9515,7.30508,
49.249830000,244.382,-44.035,6.82482,
50.701309999,243.805,-31.8414,6.28382,
52.256549999,243.332,-19.9818,5.96721,
53.707909999,242.352,-8.32094,5.73652,
55.159030000,241.716,0.0823095,5.55959,
56.506450000,241.701,5.18263,5.46132,
57.957680000,241.767,6.20429,5.47772,
59.409140000,241.82,6.36183,5.46713,
60.966000000,242.153,8.81636,5.43057,
62.311500000,245.246,12.8662,5.37779,
63.761249999,252.096,14.254,5.5045,
65.212829999,262.847,14.6168,5.66335,
66.663589999,276.197,15.0931,5.88846,
68.011290000,290.911,15.6949,6.22591,
69.462639999,304.34,16.3963,6.52044,
70.913960000,318.817,17.09,6.81914,
72.364829999,333.854,17.8467,7.21099,
73.712559999,348.16,18.6425,7.54749,
75.163079999,359.346,19.2961,7.82732,
76.611339999,367.38,19.7154,8.09862,
78.062560000,372.881,21.9868,8.28333,
79.415180000,375.417,28.3362,8.16245,
80.866799999,374.595,36.698,7.97403,
82.317670000,373.785,48.2211,7.66628,
83.769379999,373.183,61.0191,7.26693,
85.116699999,372.296,73.5364,6.91631,
86.567779999,371.999,84.8237,6.61063,
88.019279999,371.974,94.584,6.408,
89.470879999,371.248,102.859,6.26168,
90.818759999,370.15,112.854,5.91451,
92.269499999,369.522,124.614,5.52951,
93.720479999,369.331,138.487,5.16911,
95.171850000,368.694,151.96,4.80573,
96.622990000,367.879,164.852,4.40719,
97.968620000,367.281,175.333,4.07767,
99.418369999,366.035,182.353,3.86825,
100.873400000,360.56,186.908,3.55687,
102.325599999,351.518,187.157,3.24974,
103.776799999,340.122,185.972,2.97377,
105.124200000,327.161,184.816,2.63904,
106.575599999,314.817,184.047,2.29047,
108.027100000,301.659,183.397,1.91687,
109.478899999,288.678,182.834,1.58309,
110.930400000,275.137,182.107,1.20223,
111.760099999,261.367,181.196,0.810485,
