0.000100000,-4.60593e-12,1.02184e-10,-7.59739e-09,-4.6562e-10,1.16097e-10,1.52104e-11,1,
0.725797700,5.23489,0.108528,0.0645773,-0.00123547,-0.00321374,0.0143876,0.999891,
1.451596000,10.9975,0.377816,0.120954,-0.000614468,-0.000293435,0.025713,0.999669,
2.177280999,17.211,0.757786,0.199817,-0.00328513,-0.00242083,0.0307215,0.99952,
2.903084000,23.9679,1.18895,0.284532,-0.00285281,0.00304713,0.0317937,0.999486,
3.628544999,30.6193,1.61189,0.330988,0.00135245,0.00286877,0.0284723,0.99959,
4.354201999,37.2505,2.05089,0.397903,0.00457576,0.0012159,0.032146,0.999472,
5.079908999,44.6143,2.54999,0.442287,0.000972761,0.00261619,0.0336053,0.999431,
5.805570999,51.4123,3.0448,0.514646,0.00212684,0.00279197,0.0358444,0.999351,
6.531382999,57.8952,3.52092,0.565306,0.00804396,0.00810724,0.0379629,0.999214,
7.153323000,63.4091,4.03582,0.62217,0.000892646,0.00210097,0.0414867,0.999136,
7.878753999,69.7099,4.58896,0.691404,-0.00268591,0.00632581,0.0459687,0.998919,
8.604438000,74.6462,5.15079,0.761223,-0.0065726,0.000282588,0.049812,0.998737,
9.330246999,78.617,5.52022,0.858313,-0.000448888,-0.000989791,0.0409389,0.999161,
10.056929999,82.1807,5.57718,0.921368,-0.00154658,0.00292688,-0.0219148,0.999754,
10.784610000,84.8385,4.81957,0.952659,-0.00297157,0.00325267,-0.18019,0.983622,
11.511919999,86.845,3.11495,0.968564,-0.000908978,0.00400663,-0.393245,0.919425,
12.237099999,87.9156,0.824717,0.995423,0.0075757,-0.000677579,-0.562458,0.826791,
12.961669999,88.5076,-1.88194,1.0136,0.00190206,-0.00808961,-0.642729,0.766049,
13.583109999,88.7908,-4.68801,1.0522,0.00454779,-0.00765792,-0.677751,0.735238,
14.308540000,88.9899,-8.51064,1.08995,0.00753449,-0.0120393,-0.693102,0.7207,
15.034100000,89.1789,-13.5368,1.14264,0.0139868,-0.0165394,-0.69192,0.721649,
15.759900000,89.5271,-19.0691,1.19271,0.00902802,-0.0142886,-0.68296,0.73026,
16.485710000,89.9913,-24.4366,1.31299,0.00407741,-0.00876896,-0.683165,0.7302,
17.211649999,90.3628,-29.8326,1.42081,0.000587399,-0.00172406,-0.695723,0.718308,
17.833839999,90.3735,-34.4865,1.49155,0.00156693,-0.00115571,-0.719069,0.694936,
18.559570000,90.0306,-39.7261,1.57343,0.00304837,-0.00297946,-0.741358,0.671096,
19.285019999,89.4895,-44.409,1.6384,0.00793629,-0.0051971,-0.745238,0.666732,
20.010020000,89.29,-48.4807,1.70105,0.00248136,-0.00729541,-0.711232,0.702915,
20.734439999,89.9323,-52.0366,1.77551,0.00238203,0.000890899,-0.600343,0.799739,
21.355440000,91.4689,-54.5822,1.8178,-0.0021443,-0.00904252,-0.434987,0.900389,
22.081440000,94.3038,-56.3841,1.89847,0.000384863,0.00301565,-0.224185,0.974542,
22.809640000,97.4931,-57.2614,1.91266,-0.00461834,0.00453379,-0.116329,0.99319,
23.537559999,101.09,-58.0036,1.92868,-0.0135074,-0.00524859,-0.112334,0.993565,
24.263960000,105.312,-59.025,1.97676,-0.00896121,0.00303017,-0.125433,0.992057,
24.989129999,110.038,-60.199,2.03224,-0.0102477,0.00300123,-0.119477,0.99278,
25.714629999,115.448,-61.37,2.08527,-0.00762092,0.000444536,-0.109319,0.993977,
26.336549999,120.254,-62.4355,2.1367,-0.0182253,0.000635256,-0.111006,0.993652,
27.062229999,126.18,-63.7484,2.22518,-0.0135508,0.000843931,-0.117358,0.992997,
27.787700000,131.993,-65.1688,2.31543,-0.00853045,0.00486454,-0.117624,0.99301,
28.513230000,137.58,-66.4264,2.38166,-0.0104392,-0.00147586,-0.111669,0.99369,
29.238910000,143.159,-67.4904,2.48844,-0.0158432,0.000105011,-0.10291,0.994564,
29.964620000,148.482,-68.4954,2.55088,-0.0132828,0.00785481,-0.0843419,0.996317,
30.690400000,154.086,-69.1429,2.60794,-0.0181339,-0.00307099,-0.0572162,0.998192,
31.416199999,160.088,-69.5612,2.65977,-0.0226998,0.00350298,-0.0340882,0.999155,
32.141649999,165.84,-69.7853,2.69012,-0.0220221,0.00458009,-0.0217628,0.99951,
32.763730000,170.659,-69.841,2.68859,-0.011703,0.00903777,-0.00139201,0.99989,
33.489780000,176.376,-69.6408,2.69115,-0.0100311,0.011404,0.0189769,0.999705,
34.215840000,182.212,-69.2905,2.69636,-0.013551,0.00860415,0.0243927,0.999574,
34.941519999,187.826,-68.9279,2.74463,-0.00608723,0.00429461,0.0295244,0.999536,
35.667200000,193.936,-68.4739,2.78505,-0.0153229,0.00338425,0.030533,0.999411,
36.393219999,199.381,-68.064,2.79549,-0.0122044,0.00543891,0.0341031,0.999329,
37.119059999,203.981,-67.7273,2.86857,-0.0153815,0.00733336,0.0212628,0.999629,
37.844749999,208.405,-67.6315,2.91867,-0.01103,0.00149173,-0.00245386,0.999935,
38.466569999,212.208,-67.6501,2.94946,-0.0117322,0.00698128,-0.00725461,0.99988,
39.192019999,216.634,-67.6005,2.97717,-0.0171551,0.00954962,0.00257594,0.999804,
39.917810000,221.544,-67.527,2.95134,-0.00287807,0.00885523,0.010843,0.999898,
40.643619999,226.236,-67.4195,2.93845,0.0092939,0.011199,0.013671,0.999801,
41.370359999,230.703,-67.2626,2.96565,0.0120457,0.00687109,0.0145387,0.999798,
42.094799999,235.01,-67.0831,2.97195,0.0199895,0.00760957,0.0359572,0.999124,
42.819319999,238.603,-66.3824,2.99496,0.0202693,0.0052286,0.137128,0.990332,
43.543500000,241.241,-64.6624,3.03489,-0.0119921,-0.0037848,0.311128,0.950285,
44.165419999,242.739,-62.6485,3.00408,-0.0307167,0.0118098,0.466613,0.883849,
44.891359999,243.631,-59.7147,2.88048,-0.0184528,0.0103601,0.624494,0.780743,
45.618560000,243.686,-56.0702,2.77256,-0.016793,0.00422258,0.70423,0.70976,
46.346350000,243.389,-51.7972,2.66816,-0.0176361,0.00108575,0.716994,0.696855,
47.072899999,243.05,-46.721,2.56456,-0.0139256,0.000791236,0.714624,0.69937,
47.798709999,242.749,-40.7962,2.44756,-0.0142504,0.00955126,0.711778,0.702195,
48.524140000,242.433,-35.0354,2.32945,-0.0127483,0.0156332,0.717283,0.69649,
49.249830000,241.95,-29.0415,2.19066,-0.0129418,0.005544,0.721373,0.692403,
49.872030000,241.572,-23.9514,2.11749,-0.0111993,0.00967088,0.717295,0.696612,
50.597700000,241.245,-18.3649,2.02381,-0.0111307,0.0152413,0.715778,0.698073,
51.323380000,240.803,-12.3871,1.92999,-0.0118819,0.00884887,0.725366,0.688204,
52.049190000,240.153,-7.05617,1.82838,-0.0218114,0.000993011,0.730667,0.682385,
52.774999999,239.602,-1.82636,1.75018,-0.0272158,-0.0033887,0.726892,0.686204,
53.500560000,239.259,2.22119,1.684,-0.0259122,-0.00330432,0.718666,0.694864,
54.122509999,239.11,5.04699,1.63663,-0.0261684,0.000199609,0.709244,0.704477,
54.848059999,239.092,7.62712,1.60262,-0.0227525,0.00150176,0.694999,0.718649,
55.573749999,239.118,8.88541,1.58837,-0.017578,0.000244616,0.68717,0.726283,
56.299199999,239.128,9.26857,1.58714,-0.015287,-0.0015587,0.686101,0.727344,
