0.311075200,2.08591,0.0119151,0.0341467,
2.488249999,19.68,0.954321,0.246832,
4.768912000,41.0534,2.33851,0.42906,
7.049705000,62.1073,3.95693,0.612812,
9.433986000,78.3412,5.52843,0.881153,
11.719269999,86.6222,2.46586,0.986155,
13.997669999,88.3503,-6.78671,1.07705,
16.278449999,89.346,-23.0359,1.27905,
18.559570000,89.5151,-40.2728,1.57428,
20.837959999,89.6282,-53.0001,1.77812,
23.121719999,98.515,-57.8873,1.90712,
25.403639999,112.794,-61.2133,2.05236,
27.684069999,130.898,-65.2077,2.30338,
29.964620000,148.573,-68.7519,2.55171,
32.348880000,167.356,-70.1011,2.68477,
34.630670000,185.866,-69.3912,2.719,
37.015479999,203.797,-68.0377,2.86107,
39.399320000,218.877,-67.8569,2.98427,
41.680520000,233.767,-67.4633,2.96821,
44.061680000,243.26,-63.3441,3.02206,
46.450209999,244.025,-51.7992,2.66114,
48.835360000,242.872,-32.5034,2.26686,
51.116030000,241.581,-14.1814,1.95906,
53.500560000,239.953,1.62578,1.68634,
55.884590000,239.817,8.49816,1.58836,
58.164909999,239.833,8.89973,1.59072,
60.551000000,241.996,14.2888,1.58642,
62.828699999,253.63,16.8498,1.53008,
65.212829999,274.025,17.7823,1.48474,
67.492969999,296.98,19.2288,1.5482,
69.773709999,319.697,20.7686,1.53813,
72.157489999,343.744,22.1905,1.45454,
74.438029999,361.431,23.3768,1.39998,
76.714820000,370.663,26.2737,1.36955,
78.999750000,372.109,37.9087,1.14265,
81.281390000,370.689,55.863,0.881268,
83.665549999,369.072,76.6169,0.51823,
85.946049999,368.524,94.9541,0.216874,
88.226619999,367.405,108.157,0.0977558,
90.507789999,365.678,125.684,-0.277779,
92.891469999,364.935,148.334,-0.55259,
95.171850000,363.389,168.83,-0.968627,
97.348159999,362.129,183.272,-1.24656,
99.625590000,354.509,190.84,-1.44718,
101.910600000,338.663,189.894,-1.55242,
104.191299999,318.459,187.757,-1.65885,
106.471999999,297.731,186.352,-1.82937,
108.857100000,276.11,184.899,-1.95084,
111.138000000,254.373,183.231,-2.14189,
113.418300000,233.365,181.584,-2.21824,
115.697400000,218.888,180.835,-2.21376,
118.078400000,211.223,173.62,-2.15799,
120.362399999,210.936,157.528,-1.8904,
122.746799999,212.365,137.057,-1.5598,
125.027500000,213.623,120.72,-1.15969,
127.409599999,215.443,107.747,-0.899014,
129.691900000,225.169,102.391,-0.666574,
131.979399999,232.794,97.766,-0.482388,
134.257000000,234.431,86.8,-0.296328,
136.641099999,235.504,68.3233,0.145722,
138.921600000,236.878,49.6154,0.678729,
141.305499999,238.442,33.0318,1.13796,
143.689999999,238.443,23.9249,1.3672,
145.972000000,236.289,19.5851,1.42079,
148.250200000,224.134,16.602,1.46556,
150.529300000,202.514,15.6103,1.39406,
152.809400000,176.73,13.7643,1.33072,
155.088899999,148.401,12.2698,1.28054,
156.539600000,130.401,11.1378,1.20629,
156.539600000,130.401,11.1378,1.20629,
