0.103735900,0.672784,0.000508065,0.0196899,0.00159111,-0.000566451,0.00135962,0.999998,
1.451596000,10.5302,0.388734,0.128188,-0.000627238,-0.00026441,0.0262403,0.999655,
2.903084000,23.8168,1.25862,0.291294,-0.00288745,0.00306719,0.0322166,0.999472,
4.250460000,36.136,2.04004,0.388934,0.00510543,0.000279322,0.0319763,0.999476,
5.701829000,50.6461,2.99059,0.504969,-7.15388e-05,0.000653259,0.0362529,0.999342,
7.049705000,63.0834,3.89642,0.610875,0.00136392,0.000947697,0.0410867,0.999154,
8.397102000,72.9039,4.94155,0.732986,-0.00697335,-0.00286515,0.0489233,0.998774,
9.745342000,80.4407,5.56631,0.903033,-0.00492069,0.000681643,0.0151279,0.999873,
11.200570000,85.9966,3.87765,0.970973,-0.00229701,0.00120708,-0.309062,0.951038,
12.547670000,88.1257,-0.463895,1.00372,0.00251102,0.000286749,-0.612678,0.790328,
13.583109999,88.6917,-4.47166,1.06192,0.00416073,-0.00759639,-0.686361,0.727209,
14.619680000,88.9976,-10.6293,1.12075,0.0102379,-0.0140314,-0.704024,0.709963,
15.656169999,89.4204,-18.4672,1.1923,0.0116838,-0.0139678,-0.691889,0.721774,
16.796679999,90.1642,-27.8298,1.3663,0.00112186,-0.00556964,-0.694346,0.719619,
17.833839999,90.3623,-35.6762,1.49101,0.00169153,-0.00154691,-0.727019,0.686613,
18.870490000,89.8076,-43.3533,1.61026,0.00756174,-0.00406305,-0.754011,0.656805,
19.906520000,89.3373,-49.3297,1.69347,0.0045911,-0.00694779,-0.72769,0.685856,
20.837959999,90.1538,-53.7438,1.78392,0.00243706,0.000591423,-0.587109,0.809504,
21.873950000,93.3332,-57.2202,1.89046,0.000555234,-0.00267403,-0.289612,0.95714,
23.017610000,98.726,-58.5832,1.91518,-0.0106354,0.00456617,-0.126236,0.991933,
24.056419999,104.701,-59.8284,1.97618,-0.0128227,0.0045673,-0.140984,0.989918,
25.196320000,112.384,-61.5471,2.04637,-0.0136846,-0.00149243,-0.133978,0.990889,
26.336549999,120.891,-63.449,2.14316,-0.0186157,0.000710866,-0.128412,0.991546,
27.476870000,130.122,-65.5794,2.2746,-0.0135258,-0.00454815,-0.13645,0.990544,
28.513230000,138.653,-67.3741,2.39574,-0.0111219,-0.00144851,-0.129208,0.991554,
29.653420000,147.324,-69.141,2.55401,-0.0102993,0.00398514,-0.109041,0.993976,
30.690400000,154.835,-70.1541,2.61953,-0.0187711,-0.00269025,-0.0747606,0.997021,
31.726939999,163.122,-70.6578,2.68677,-0.0278406,0.00254549,-0.0467487,0.998515,
32.867469999,172.197,-70.8374,2.7039,-0.0103615,0.00624424,-0.0149744,0.999815,
33.904609999,180.502,-70.4481,2.70688,-0.0143151,0.00238788,0.00696864,0.99987,
34.941519999,189.285,-69.8962,2.75429,-0.00623986,0.00442549,0.0131833,0.999884,
35.978299999,197.518,-69.21,2.79584,-0.0207068,0.00575107,0.0167903,0.999628,
37.119059999,205.337,-68.6642,2.87816,-0.0160779,0.00770298,0.00453942,0.999831,
38.155720000,211.767,-68.5845,2.95122,-0.0112212,0.00399123,-0.0247827,0.999622,
39.192019999,218.792,-68.538,2.98598,-0.0177336,0.00999387,-0.0149189,0.999681,
40.228960000,225.569,-68.4115,2.95132,0.00181791,0.00655775,-0.00577518,0.99996,
41.265810000,232.559,-68.2325,2.96943,0.0092423,0.00285516,-0.0037297,0.999946,
42.301839999,238.007,-67.9219,2.98639,0.0211963,0.00695566,0.0384368,0.999012,
43.336520000,242.337,-66.2093,3.03714,-0.00508539,-0.00371667,0.245074,0.969484,
44.372740000,244.845,-62.8892,2.98887,-0.0266212,0.0132495,0.511927,0.858514,
45.410679999,245.484,-58.4234,2.81586,-0.0177229,0.00619279,0.681774,0.731321,
46.450209999,245.098,-52.7118,2.67121,-0.0186078,0.00111869,0.709387,0.704572,
47.591509999,244.572,-44.3574,2.50647,-0.0143137,0.00646975,0.704549,0.709481,
48.627780000,244.064,-35.6113,2.32272,-0.0136459,0.0149453,0.710804,0.703099,
49.664690000,243.384,-26.9117,2.15683,-0.0141158,0.00579764,0.711919,0.702096,
50.701309999,242.876,-18.6971,2.02675,-0.0119797,0.0139029,0.709076,0.704893,
51.738100000,242.143,-10.8615,1.88566,-0.0193853,0.00413501,0.722301,0.691294,
52.774999999,241.357,-3.99047,1.75877,-0.0286932,-0.00363209,0.719059,0.694347,
53.811529999,240.934,1.61352,1.66939,-0.0265273,-0.00143771,0.705828,0.707885,
54.848059999,240.859,5.49721,1.61058,-0.0243622,0.00122654,0.686203,0.727001,
55.884590000,240.893,7.0756,1.59386,-0.0172175,-0.00136055,0.677736,0.735103,
56.920999999,240.9,7.18677,1.60159,-0.015828,-0.00316044,0.677567,0.735284,
57.957680000,240.906,7.34603,1.59709,-0.0135484,-0.00483037,0.677059,0.735788,
58.994309999,241.015,8.77544,1.59401,-0.0102573,-0.00971764,0.649722,0.76004,
60.032119999,241.947,11.5984,1.60345,-0.0126603,0.00425649,0.516906,0.855938,
61.069629999,244.878,14.1967,1.56463,-0.00864165,0.00339398,0.230017,0.973142,
61.897899999,248.863,15.2147,1.54944,-0.00355623,0.00328616,0.0422598,0.999095,
