0.103735900,0.672784,0.000508065,0.0196899,0.00159111,-0.000566451,0.00135962,0.999998
1.451596000,10.8121,0.374081,0.124641,-0.000584081,-0.000269361,0.0258078,0.999667
2.903084000,23.4301,1.20794,0.285633,-0.00286315,0.00307305,0.0318065,0.999485
4.250460000,36.0666,1.97862,0.387463,0.00544013,0.00036669,0.0315621,0.999487
5.701829000,49.903,2.98633,0.501569,0.000392324,0.000743195,0.0358189,0.999358
7.049705000,62.1073,3.95693,0.612812,0.0017948,0.00104224,0.0406707,0.99917
8.397102000,72.4204,4.97478,0.73438,-0.00646921,-0.00272683,0.0485465,0.998796
9.745342000,79.835,5.61474,0.899133,-0.00436442,0.000723987,0.0138867,0.999894
11.200570000,85.4296,3.93169,0.965467,-0.00173791,0.00105099,-0.307918,0.951411
12.547670000,87.6354,-0.335255,0.998065,0.002976,-5.60354e-05,-0.602873,0.797832
13.583109999,88.2246,-4.65808,1.05564,0.00470928,-0.00792179,-0.675672,0.737145
14.619680000,88.513,-10.5371,1.11603,0.0109044,-0.0143065,-0.693464,0.720266
15.656169999,88.9474,-18.1445,1.18863,0.0123385,-0.0142115,-0.681485,0.73159
16.796679999,89.6691,-27.0615,1.36372,0.00139904,-0.00575864,-0.683964,0.729492
17.833839999,89.8601,-35.0467,1.49098,0.0018682,-0.00163985,-0.717521,0.696533
18.870490000,89.2838,-42.4053,1.60904,0.00776024,-0.00410753,-0.744575,0.667481
19.906520000,88.7962,-48.4905,1.69152,0.00472794,-0.0071325,-0.718294,0.695687
20.837959999,89.6282,-53.0001,1.77812,0.00256787,0.000426456,-0.577075,0.816687
21.873950000,92.7921,-56.349,1.88158,0.00075576,-0.00288142,-0.277187,0.960812
23.017610000,97.9986,-57.7945,1.90677,-0.0104272,0.00406639,-0.105281,0.994379
24.056419999,103.711,-59.0689,1.96944,-0.0125658,0.00400277,-0.120175,0.992665
25.196320000,111.292,-60.8776,2.03934,-0.0132879,-0.00197571,-0.113356,0.993464
26.336549999,120.077,-62.7388,2.13691,-0.0182061,0.000117231,-0.107787,0.994007
27.476870000,129.24,-64.8146,2.26721,-0.0130298,-0.00508984,-0.115738,0.993181
28.513230000,137.434,-66.6647,2.38648,-0.0106327,-0.00204544,-0.108368,0.994052
29.653420000,146.182,-68.37,2.54361,-0.00993466,0.00321625,-0.0879998,0.996066
30.690400000,154.171,-69.4509,2.60888,-0.0182541,-0.00348497,-0.0540593,0.998365
31.726939999,162.434,-69.9402,2.67579,-0.0275392,0.00160795,-0.0260075,0.999281
32.867469999,171.519,-70.1224,2.69289,-0.0100024,0.0057598,0.00560478,0.999918
33.904609999,179.915,-69.7288,2.69585,-0.0138576,0.00173627,0.0269762,0.999539
34.941519999,188.41,-69.2068,2.74403,-0.00581461,0.00387271,0.0330768,0.999428
35.978299999,196.679,-68.5558,2.7857,-0.0199336,0.00490626,0.0366394,0.999118
37.119059999,204.465,-67.995,2.86743,-0.0153396,0.00693569,0.0246844,0.999554
38.155720000,210.917,-67.9168,2.93985,-0.0105769,0.00335934,-0.00407065,0.99993
39.192019999,217.5,-67.8687,2.97567,-0.0170549,0.00912221,0.00575676,0.999796
40.228960000,224.435,-67.743,2.94,0.0024096,0.00614951,0.0149901,0.999866
41.265810000,231.261,-67.553,2.95816,0.00985648,0.00255032,0.0171499,0.999801
42.301839999,236.96,-67.2324,2.97555,0.0217365,0.00690577,0.0601778,0.997927
43.336520000,241.309,-65.5463,3.02718,-0.00366715,-0.00370095,0.263668,0.964599
44.372740000,243.797,-62.256,2.97828,-0.0256606,0.0128517,0.525697,0.850188
45.410679999,244.418,-57.7267,2.8049,-0.0169871,0.0061155,0.701001,0.712931
46.450209999,244.025,-51.7992,2.66114,-0.0177874,0.00109674,0.72847,0.684846
47.591509999,243.495,-43.0626,2.49194,-0.0136599,0.0065501,0.723614,0.690039
48.627780000,243.009,-34.2452,2.31217,-0.0133244,0.0149218,0.729853,0.683312
49.664690000,242.324,-25.6664,2.15043,-0.0136532,0.00578555,0.730914,0.682309
50.701309999,241.826,-17.3716,2.01735,-0.011661,0.0141253,0.728098,0.685228
51.738100000,241.083,-9.44928,1.87872,-0.0187893,0.00415615,0.741557,0.670613
52.774999999,240.283,-2.41433,1.75236,-0.0279227,-0.00390506,0.738437,0.673733
53.811529999,239.863,3.09764,1.66241,-0.0258491,-0.00171414,0.725746,0.687475
54.848059999,239.783,6.90971,1.60517,-0.0237158,0.00101219,0.70707,0.706745
55.884590000,239.817,8.49816,1.58836,-0.0164464,-0.00151271,0.698539,0.715382
56.920999999,239.824,8.61181,1.59604,-0.0149574,-0.00331729,0.698379,0.715564
57.957680000,239.83,8.76885,1.59163,-0.0126141,-0.0049468,0.697894,0.716073
58.994309999,239.942,10.195,1.58854,-0.00920801,-0.00971471,0.671376,0.740996
60.032119999,240.863,12.8865,1.59796,-0.0117427,0.00406571,0.538531,0.842514
61.069629999,243.71,15.4391,1.55982,-0.00775823,0.00299189,0.263166,0.964715
61.897899999,247.717,16.4719,1.54458,-0.00286322,0.00280568,0.0746999,0.997198
