0.103735900,1.15143,-0.375064,-0.0531113,0.00316505,-0.00113163,0.00277876,0.99999,
1.555212000,13.1775,0.226386,0.134192,0.00215444,-0.00112246,0.0286636,0.999586,
2.903084000,25.0869,1.28111,0.104491,-0.00127077,0.00251708,0.0343262,0.999407,
4.250460000,37.0171,1.96263,0.22497,0.00712197,-0.000179336,0.0340935,0.999393,
5.701829000,52.1644,3.49813,0.134434,0.00204394,0.000193334,0.0383212,0.999263,
7.049705000,62.7108,3.84586,0.37979,0.0034162,0.000505399,0.0429336,0.999072,
8.397102000,73.735,4.76587,0.475648,-0.00472502,-0.00332008,0.0509056,0.998687,
9.849228999,81.5848,5.80402,0.622226,-0.00226974,0.000379119,0.00569335,0.999981,
11.200570000,86.4302,4.33628,0.931668,-0.000490615,-0.000151245,-0.296457,0.955046,
12.547670000,89.1207,-0.0534541,0.934166,0.00374164,-0.00146237,-0.585631,0.810568,
13.686719999,89.7059,-5.29024,1.06747,0.00631611,-0.0101515,-0.66366,0.747939,
14.723259999,89.9595,-11.5534,1.04952,0.0134156,-0.0166877,-0.678994,0.733832,
15.759900000,90.8505,-18.4525,1.16538,0.0100795,-0.0158929,-0.666902,0.744907,
16.796679999,90.9184,-26.2542,1.32279,0.00231507,-0.00737793,-0.669649,0.742637,
17.833839999,91.3059,-34.5473,1.29929,0.0026202,-0.00322116,-0.703185,0.710994,
18.870490000,91.0921,-42.2804,1.36957,0.00852504,-0.00545716,-0.730845,0.682469,
19.906520000,90.2931,-48.2122,1.75152,0.0055898,-0.00852653,-0.704763,0.70937,
20.941510000,91.3232,-52.5418,1.55086,0.00406264,-0.00225203,-0.538454,0.842642,
21.977709999,94.9903,-55.4614,1.98783,0.00268423,-0.000970892,-0.206343,0.978475,
23.017610000,100.01,-56.9574,1.95997,-0.00889326,0.00277146,-0.0513795,0.998636,
24.263960000,106.581,-58.3739,2.15419,-0.00721914,0.00137117,-0.0805731,0.996722,
25.507249999,114.52,-60.436,2.25131,-0.00840685,-0.00335702,-0.0655925,0.997805,
26.647670000,123.606,-62.1944,2.18505,-0.0184232,-0.00184528,-0.0698984,0.997382,
27.684069999,131.535,-64.0416,2.49527,-0.00948442,-0.00661743,-0.0732755,0.997245,
28.824220000,140.616,-66.1097,2.54663,-0.0155999,-0.00385918,-0.0610962,0.998003,
29.860880000,149.229,-66.8645,2.78297,-0.0100125,0.00817194,-0.0418415,0.999041,
