0.103735900,2.92062e-08,2.09144e-11,-1.40422e-10,
0.725797700,0.858768,0.0465165,0.0222404,
1.451596000,6.00832,0.325407,0.155579,
2.177280999,12.0166,0.650769,0.311185,
2.799367000,18.1754,1.0042,0.48046,
3.524925000,23.7132,1.32749,0.629184,
4.250460000,30.403,1.67703,0.774257,
4.872531999,37.4347,2.05526,0.992592,
5.598232999,43.601,2.45992,1.19311,
6.323895000,50.5466,2.93299,1.38376,
6.945962999,57.3231,3.36618,1.55067,
7.671395999,62.9276,3.77088,1.65093,
8.397102000,68.9223,4.23857,1.81868,
9.019161999,74.1882,4.70213,1.95762,
9.745342000,77.939,5.0315,2.11772,
10.472640000,81.6381,5.26115,2.27283,
11.096590000,84.7545,4.8965,2.36887,
11.822770000,86.8804,3.82825,2.42974,
12.340600000,88.5032,1.76773,2.48815,
12.858060000,89.1511,-0.0180891,2.51083,
13.479499999,89.5933,-1.94604,2.5665,
13.997669999,89.878,-4.6645,2.61935,
14.515890000,89.9797,-7.31604,2.68042,
15.034100000,90.0354,-10.417,2.73801,
15.552550000,90.0675,-13.947,2.80168,
16.071020000,90.2416,-17.8608,2.89657,
16.589330000,90.4975,-21.9223,3.03223,
17.107900000,90.7304,-25.9951,3.19868,
17.626480000,90.9189,-30.0481,3.36047,
18.144819999,90.9103,-34.0336,3.49529,
18.663260000,90.6896,-37.9011,3.61179,
19.181409999,90.2904,-41.5775,3.73097,
19.699410000,89.8449,-45.0008,3.82291,
20.217140000,89.5281,-48.004,3.9125,
20.734439999,89.5339,-50.6535,4.0206,
21.251899999,90.0304,-53.1544,4.14435,
21.770099999,91.138,-55.2508,4.24686,
22.289169999,92.8893,-56.7931,4.37139,
22.913660000,95.0671,-57.7064,4.4726,
23.433599999,97.9615,-58.4162,4.51636,
24.056419999,100.624,-59.0035,4.58646,
24.574560000,104.202,-59.8856,4.7134,
25.092669999,107.441,-60.7397,4.79932,
25.714629999,111.008,-61.619,4.9201,
