0.311075200,2.08591,0.0119151,0.0341467,
2.488249999,19.68,0.954321,0.246832,
4.768912000,41.0534,2.33851,0.42906,
7.049705000,62.1073,3.95693,0.612812,
9.226511999,77.2665,5.45866,0.849742,
11.511919999,86.2138,3.09803,0.97194,
13.686719999,88.2552,-5.15265,1.06135,
15.448809999,88.821,-16.5098,1.16933,
17.211649999,89.8493,-30.3047,1.4193,
18.974109999,89.2071,-43.1021,1.61633,
20.630960000,89.2774,-52.0464,1.76949,
22.393170000,95.0377,-57.1437,1.91221,
24.471000000,106.287,-59.7202,1.98845,
26.440339999,120.907,-62.9076,2.14606,
28.409629999,136.607,-66.4926,2.37016,
30.172000000,150.121,-68.986,2.55566,
32.038040000,164.914,-70.0329,2.67553,
33.800870000,179.074,-69.7726,2.68305,
35.563620000,193.416,-68.8142,2.76979,
37.430160000,206.419,-67.926,2.87266,
39.192019999,217.5,-67.8687,2.97567,
40.954720000,229.259,-67.6281,2.94254,
42.715820000,238.898,-66.804,2.99315,
44.476269999,243.925,-61.8645,2.96207,
46.242420000,244.121,-53.1414,2.69121,
47.902329999,243.366,-40.4049,2.43949,
49.664690000,242.324,-25.6664,2.15043,
51.427120000,241.346,-11.801,1.92181,
53.189579999,240.076,-0.00193065,1.71109,
54.951700000,239.779,7.18727,1.59965,
56.610039999,239.821,8.61748,1.59229,
58.372239999,239.847,9.10597,1.59012,
60.032119999,240.863,12.8865,1.59796,
61.794550000,247.135,16.3894,1.54383,
63.450150000,258.3,17.0366,1.50853,
65.212829999,274.025,17.7823,1.48474,
66.870959999,290.782,18.7859,1.51226,
68.218649999,304.142,19.7374,1.53347,
69.669950000,318.642,20.7,1.53429,
71.121200000,333.576,21.5794,1.49451,
72.468450000,346.604,22.3972,1.43907,
73.816140000,357.583,23.1599,1.41327,
75.163079999,364.939,23.642,1.40491,
76.404460000,369.687,25.3874,1.40599,
77.750839999,372.7,30.6589,1.25996,
79.415180000,371.803,40.6704,1.13038,
81.074089999,370.782,54.0352,0.913732,
82.628780000,369.876,67.7228,0.679643,
84.183750000,368.787,81.0393,0.441376,
85.842510000,368.53,94.2721,0.227875,
87.293639999,368.1,102.698,0.122465,
88.745080000,366.958,111.565,0.0556429,
90.300449999,365.75,123.815,-0.274212,
91.855040000,365.408,138.51,-0.455512,
93.202160000,364.753,151.244,-0.60546,
94.653649999,363.696,164.373,-0.863324,
96.001040000,362.937,175.272,-1.11868,
97.244690000,362.225,182.725,-1.23577,
98.692719999,359.033,189.014,-1.34503,
100.042000000,352.029,190.963,-1.50189,
101.703299999,340.363,190.103,-1.54431,
103.362200000,325.888,188.433,-1.58567,
105.124200000,309.912,187.155,-1.74634,
106.679299999,295.879,186.253,-1.84596,
108.338200000,280.924,185.24,-1.90478,
109.996799999,265.287,184.176,-2.09984,
111.656300000,249.369,182.775,-2.17914,
113.210999999,235.097,181.73,-2.2055,
114.661600000,224.245,181.127,-2.21471,
116.111199999,217.175,180.438,-2.20878,
117.560199999,212.269,176.317,-2.19058,
119.429000000,210.776,164.694,-2.0367,
121.709800000,211.462,145.996,-1.69362,
123.990700000,213.372,127.18,-1.34952,
126.270899999,213.747,113.625,-1.03633,
128.549599999,219.662,103.835,-0.768158,
130.420800000,228.519,101.604,-0.60239,
132.082799999,232.946,97.447,-0.480373,
134.360800000,234.488,86.1156,-0.281271,
136.537399999,235.454,69.213,0.124379,
138.818000000,236.804,50.435,0.65505,
140.994699999,238.281,34.9147,1.08848,
143.171699999,238.597,25.1002,1.35414,
145.245299999,237.598,21.3855,1.3945,
147.319400000,230.516,17.0731,1.48714,
148.974899999,218.089,16.438,1.40925,
150.736500000,200.299,15.4443,1.39592,
152.394700000,181.636,14.0627,1.37181,
153.949500000,162.718,13.036,1.29723,
155.399699999,144.488,12.0448,1.26964,
156.850500000,126.631,10.8699,1.17433,
158.405300000,109.764,9.70758,1.12226,
159.855899999,98.3471,9.0411,1.07003,
161.097800000,92.106,6.54922,1.05718,
162.756499999,88.7809,-0.766994,1.02267,
164.418000000,88.6394,-10.5007,1.12842,
166.180299999,89.5744,-24.5093,1.32461,
