0.103735900,6.86611,0.371855,0.177785,
0.829419900,0.858768,0.0465165,0.0222404,
1.555212000,6.86611,0.371855,0.177785,
2.177280999,12.871,0.696015,0.331962,
2.903084000,18.1754,1.0042,0.48046,
3.628544999,24.6557,1.379,0.651526,
4.354201999,31.3826,1.72475,0.796745,
4.976146000,38.4781,2.12079,1.04106,
5.701829000,44.6059,2.53101,1.21893,
6.427659000,51.5277,2.99758,1.4159,
7.049705000,58.285,3.43374,1.56446,
7.775144000,63.8264,3.83887,1.6798,
8.500847000,69.7269,4.30665,1.83859,
9.122889999,74.8647,4.76837,1.98501,
9.849228999,78.5085,5.08668,2.14457,
10.472640000,82.1126,5.2554,2.28722,
11.200570000,84.7545,4.8965,2.36887,
11.926380000,87.1751,3.58005,2.44261,
12.444110000,88.676,1.43024,2.49499,
13.065200000,89.2537,-0.389269,2.51686,
13.583109999,89.6941,-2.79258,2.5536,
14.101300000,89.9015,-5.16203,2.63146,
14.619680000,89.9982,-7.89991,2.68972,
15.137840000,90.0379,-11.0909,2.75021,
15.656169999,90.0907,-14.706,2.8211,
16.174739999,90.2907,-18.6643,2.91923,
16.693090000,90.5431,-22.7396,3.06462,
17.211649999,90.7783,-26.8066,3.23118,
17.730219999,90.9359,-30.8501,3.38819,
18.248550000,90.8813,-34.8202,3.51889,
18.766880000,90.621,-38.6525,3.63612,
19.285019999,90.1977,-42.2896,3.75139,
19.802910000,89.7628,-45.6386,3.83961,
20.320609999,89.498,-48.5463,3.9308,
20.837959999,89.5877,-51.1715,4.04372,
21.355440000,90.2099,-53.6177,4.16473,
21.977709999,91.4513,-55.6062,4.26822,
22.497160000,93.7148,-57.2257,4.41942,
23.017610000,96.0033,-57.9541,4.48374,
23.641429999,98.4766,-58.5199,4.52552,
24.160009999,101.767,-59.2694,4.62161,
24.781829999,104.833,-60.0545,4.72946,
25.299900000,108.839,-61.0991,4.8497,
25.921980000,112.5,-61.9779,4.96069,
26.440339999,117.272,-63.0857,5.12283,
26.958500000,121.425,-63.9812,5.2584,
27.580439999,125.655,-64.9881,5.37918,
28.098649999,130.643,-66.2185,5.55692,
28.616839999,134.75,-67.2548,5.70082,
29.135300000,138.756,-68.2356,5.78674,
29.653420000,142.748,-69.1134,5.89753,
30.172000000,146.722,-69.9259,6.01799,
30.794049999,150.702,-70.5735,6.08734,
31.312349999,155.568,-71.1885,6.21155,
31.830690000,159.688,-71.5059,6.30397,
32.348880000,163.815,-71.7023,6.37663,
32.867469999,167.932,-71.8716,6.413,
33.489780000,172.123,-71.9265,6.45722,
34.008350000,177.197,-71.7882,6.5241,
34.526940000,181.437,-71.5757,6.58306,
35.045259999,185.697,-71.3814,6.67267,
35.563620000,189.943,-71.1285,6.78712,
36.082079999,194.128,-70.8374,6.88648,
36.704360000,197.991,-70.5754,6.95028,
37.222810000,202.23,-70.3182,7.01129,
37.741030000,205.762,-70.1037,7.0621,
38.259669999,209.183,-69.9518,7.12738,
38.777459999,212.387,-69.9899,7.21619,
39.295720000,215.647,-69.9698,7.26817,
39.814160000,219.057,-69.936,7.34551,
40.332560000,222.398,-69.9452,7.42054,
40.850979999,225.807,-69.9615,7.54614,
41.370359999,229.22,-69.9147,7.64379,
41.887680000,232.513,-69.8356,7.74997,
42.405329999,235.462,-69.7631,7.80788,
43.026189999,238.04,-69.5268,7.81984,
43.543500000,240.82,-68.717,7.85,
44.061680000,242.637,-67.4545,7.88617,
44.580030000,243.983,-65.8141,7.85534,
45.098959999,244.84,-63.967,7.74374,
45.618560000,245.258,-61.714,7.62311,
46.138420000,245.296,-59.1441,7.48937,
46.657809999,245.174,-56.2391,7.35954,
47.176650000,244.978,-52.9072,7.1957,
47.695090000,244.655,-49.1234,6.99165,
48.213880000,244.423,-44.9035,6.85736,
48.731400000,244.206,-40.5689,6.70471,
49.249830000,244.03,-36.2154,6.49894,
49.768340000,243.805,-31.8414,6.28382,
50.286729999,243.616,-27.512,6.15407,
50.805050000,243.468,-23.294,6.0295,
51.427120000,243.293,-19.1711,5.95161,
51.945450000,242.969,-14.353,5.84659,
52.360309999,242.575,-10.502,5.76377,
52.878630000,242.283,-7.62545,5.72168,
53.396940000,241.995,-4.35766,5.66169,
54.018909999,241.791,-1.45577,5.58851,
54.433599999,241.662,1.4752,5.52495,
55.055430000,241.646,3.09368,5.49192,
55.470019999,241.69,4.95479,5.46268,
56.091960000,241.733,5.69437,5.45829,
56.610039999,241.768,6.15041,5.47055,
57.024630000,241.767,6.19976,5.47829,
57.646569999,241.779,6.19389,5.48087,
58.164909999,241.813,6.26056,5.47052,
58.683349999,241.826,6.50022,5.46494,
59.201790000,241.877,7.19216,5.45878,
59.720500000,242.036,8.30338,5.44098,
60.239770000,242.442,9.63791,5.4222,
60.758609999,243.218,11.1026,5.4042,
61.276850000,244.512,12.4132,5.37927,
61.794550000,246.5,13.413,5.39721,
62.311500000,249.03,14.0038,5.43925,
62.828699999,252.096,14.254,5.5045,
63.346530000,255.583,14.3821,5.57071,
63.761249999,259.48,14.5022,5.62814,
64.279619999,262.847,14.6168,5.66335,
64.797939999,267.363,14.7646,5.7236,
65.316220000,272.162,14.9577,5.81945,
65.834429999,277.217,15.1274,5.90589,
66.248940000,282.44,15.3147,6.01436,
66.559860000,286.662,15.493,6.12171,
66.974569999,289.855,15.6421,6.20482,
67.389279999,294.042,15.8448,6.28534,
67.700270000,298.184,16.0497,6.39894,
68.114969999,301.263,16.222,6.4787,
68.425939999,305.36,16.4522,6.53329,
68.840530000,308.425,16.6239,6.59678,
69.151619999,312.538,16.8153,6.6913,
69.566329999,315.656,16.9503,6.7516,
69.980930000,319.88,17.1371,6.84525,
70.292029999,324.176,17.3508,6.96271,
70.706609999,327.426,17.5247,7.05079,
71.017600000,331.713,17.7378,7.15611,
71.432159999,334.924,17.9069,7.23689,
71.743009999,339.15,18.143,7.33233,
72.157489999,342.234,18.3104,7.42083,
72.572059999,346.223,18.5231,7.50802,
72.883039999,350.051,18.7628,7.59058,
73.194190000,352.792,18.9475,7.65096,
73.608900000,355.394,19.1116,7.70637,
73.919839999,358.601,19.2655,7.8065,
74.334400000,360.766,19.358,7.86908,
74.645259999,363.311,19.4684,7.94789,
75.059610000,365.003,19.5364,8.01105,
75.370050000,366.933,19.6657,8.08017,
75.783770000,368.252,19.8518,8.13745,
76.094110000,369.957,20.2693,8.21024,
76.507949999,371.131,20.772,8.25388,
76.818439999,372.516,21.6944,8.28585,
77.232630000,373.518,22.6264,8.27162,
77.543570000,374.651,24.2086,8.22031,
77.958590000,375.182,25.6179,8.19563,
78.270660000,375.424,27.7648,8.16928,
78.687370000,375.335,29.5173,8.13459,
78.999750000,375.076,31.9743,8.06503,
79.415180000,374.88,33.9197,8.01291,
79.830150000,374.595,36.698,7.97403,
80.244849999,374.308,39.6805,7.92157,
80.659450000,374.062,42.9218,7.84111,
81.074089999,373.867,46.4247,7.72732,
81.385030000,373.705,50.0363,7.60291,
81.799469999,373.589,52.7998,7.52341,
82.110320000,373.412,56.469,7.41117,
82.525019999,373.278,59.201,7.32905,
82.939729999,373.066,62.8341,7.21622,
83.250969999,372.801,66.4186,7.09973,
83.665549999,372.6,69.1043,7.03292,
83.976709999,372.351,72.65,6.94101,
84.391159999,372.202,75.3008,6.86317,
84.702119999,372.068,78.7908,6.7632,
85.116699999,372.008,81.3908,6.70139,
85.531340000,371.999,84.8237,6.61063,
85.842510000,372.026,88.0243,6.53391,
86.257679999,372.047,90.2114,6.48885,
86.567779999,372.034,92.8004,6.44493,
86.982510000,371.974,94.584,6.408,
87.293639999,371.836,96.9256,6.36511,
87.708320000,371.701,98.6559,6.32914,
88.123029999,371.467,101.022,6.29173,
88.434330000,371.176,103.487,6.24927,
88.848889999,370.951,105.439,6.20922,
89.159790000,370.611,108.239,6.11614,
89.574489999,370.37,110.437,6.00982,
89.885589999,370.086,113.665,5.86774,
