0.103735900,0.672784,0.000508065,0.0196899,0.00159111,-0.000566451,0.00135962,0.999998
0.829419900,5.87585,0.135187,0.0754638,-0.00209036,-0.00256707,0.016616,0.999856
1.451596000,10.8121,0.374081,0.124641,-0.000584081,-0.000269361,0.0258078,0.999667
2.177280999,16.9499,0.768424,0.202998,-0.00329271,-0.00239588,0.0307327,0.999519
2.903084000,23.4301,1.20794,0.285633,-0.00286315,0.00307305,0.0318065,0.999485
3.628544999,30.1364,1.61641,0.334536,0.00150804,0.0028877,0.028373,0.999592
4.250460000,36.0666,1.97862,0.387463,0.00544013,0.00036669,0.0315621,0.999487
4.976146000,43.0457,2.47907,0.440209,0.000456259,0.00250255,0.0331097,0.999448
5.701829000,49.903,2.98633,0.501569,0.000392324,0.000743195,0.0358189,0.999358
6.323895000,55.6775,3.40874,0.562089,0.00769264,0.00451775,0.0373205,0.999264
7.049705000,62.1073,3.95693,0.612812,0.0017948,0.00104224,0.0406707,0.99917
7.671395999,67.1906,4.41878,0.686336,-0.001005,0.00299341,0.0445616,0.999002
8.397102000,72.4204,4.97478,0.73438,-0.00646921,-0.00272683,0.0485465,0.998796
9.122889999,76.7098,5.40857,0.830899,-0.00332545,-0.00498839,0.0460264,0.998922
9.745342000,79.835,5.61474,0.899133,-0.00436442,0.000723987,0.0138867,0.999894
10.472640000,82.9612,5.24771,0.941763,-0.00137985,0.00484435,-0.104109,0.994553
11.200570000,85.4296,3.93169,0.965467,-0.00173791,0.00105099,-0.307918,0.951411
11.822770000,86.808,2.1232,0.988029,0.00141713,0.00245663,-0.479072,0.877771
12.444110000,87.5259,0.0201193,0.998313,0.0087745,-0.00109448,-0.59037,0.807084
12.961669999,87.9216,-1.90511,1.01698,0.00207523,-0.00837009,-0.641131,0.767383
13.479499999,88.1897,-4.1694,1.04822,0.00279079,-0.00686058,-0.67183,0.740668
13.997669999,88.3503,-6.78671,1.07705,0.00663381,-0.0108947,-0.686299,0.727208
14.515890000,88.4851,-9.86498,1.1067,0.00939344,-0.0132337,-0.693024,0.720732
15.034100000,88.6329,-13.4004,1.14544,0.0141849,-0.0168611,-0.689979,0.723494
15.552550000,88.8779,-17.342,1.17612,0.0146631,-0.0135296,-0.682628,0.730494
16.071020000,89.2168,-21.408,1.24181,0.00608834,-0.0120991,-0.681331,0.73185
16.589330000,89.5414,-25.458,1.32954,0.00272971,-0.00843066,-0.681773,0.73151
17.211649999,89.8493,-30.3047,1.4193,0.000907952,-0.00221119,-0.694129,0.719846
17.730219999,89.8844,-34.2544,1.47968,0.00218614,-0.00144024,-0.713153,0.701004
18.248550000,89.7024,-38.0743,1.53558,0.00149316,-0.00285319,-0.731719,0.681598
18.766880000,89.3629,-41.7108,1.59987,0.00679425,-0.0041524,-0.743812,0.668342
19.181409999,89.0586,-44.4147,1.63123,0.00842759,-0.00508715,-0.745032,0.666956
19.699410000,88.8119,-47.4206,1.67239,0.00687673,-0.00600051,-0.731172,0.682132
20.217140000,88.8608,-50.0461,1.72344,0.00126753,-0.00784569,-0.687227,0.7264
20.734439999,89.4338,-52.5357,1.77646,0.00268354,0.000588288,-0.600189,0.799853
21.251899999,90.6119,-54.6194,1.81435,-8.03012e-05,-0.00844624,-0.463728,0.885937
21.873950000,92.7921,-56.349,1.88158,0.00075576,-0.00288142,-0.277187,0.960812
22.393170000,95.0377,-57.1437,1.91221,-0.00593907,0.00523632,-0.155642,0.987782
22.913660000,97.4726,-57.7006,1.90899,-0.00717708,0.00446388,-0.108647,0.994044
23.537559999,100.692,-58.3637,1.93077,-0.0132563,-0.00575951,-0.109039,0.993932
24.056419999,103.711,-59.0689,1.96944,-0.0125658,0.00400277,-0.120175,0.992665
24.574560000,106.948,-59.882,1.99287,-0.0107823,-0.00546032,-0.120371,0.992655
25.196320000,111.292,-60.8776,2.03934,-0.0132879,-0.00197571,-0.113356,0.993464
25.818220000,115.98,-61.9098,2.09817,-0.00571908,0.000567996,-0.105644,0.994387
26.336549999,120.077,-62.7388,2.13691,-0.0182061,0.000117231,-0.107787,0.994007
26.958500000,125.086,-63.866,2.21884,-0.0120601,-0.00106473,-0.112988,0.993523
27.476870000,129.24,-64.8146,2.26721,-0.0130298,-0.00508984,-0.115738,0.993181
27.995100000,133.4,-65.7806,2.33487,-0.00827047,0.00972661,-0.113295,0.993479
28.513230000,137.434,-66.6647,2.38648,-0.0106327,-0.00204544,-0.108368,0.994052
29.031559999,141.424,-67.4571,2.4642,-0.0170565,0.000671631,-0.101692,0.99467
29.653420000,146.182,-68.37,2.54361,-0.00993466,0.00321625,-0.0879998,0.996066
30.172000000,150.121,-68.986,2.55566,-0.0134311,-0.000725041,-0.0746512,0.997119
30.690400000,154.171,-69.4509,2.60888,-0.0182541,-0.00348497,-0.0540593,0.998365
31.208610000,158.306,-69.7587,2.65187,-0.0207709,0.00674485,-0.0350412,0.999147
31.726939999,162.434,-69.9402,2.67579,-0.0275392,0.00160795,-0.0260075,0.999281
32.348880000,167.356,-70.1011,2.68477,-0.02397,0.00198293,-0.0110038,0.99965
32.867469999,171.519,-70.1224,2.69289,-0.0100024,0.0057598,0.00560478,0.999918
33.386029999,175.706,-69.9794,2.70095,-0.010375,0.0123602,0.0207114,0.999655
33.904609999,179.915,-69.7288,2.69585,-0.0138576,0.00173627,0.0269762,0.999539
34.423340000,184.16,-69.4878,2.69929,-0.00784551,-0.00145586,0.0299198,0.99952
35.045259999,189.238,-69.1488,2.74966,-0.00668716,0.00101762,0.0328004,0.999439
35.563620000,193.416,-68.8142,2.76979,-0.0158864,0.00458115,0.0337412,0.999294
36.082079999,197.477,-68.498,2.79345,-0.0188184,0.00931693,0.0374489,0.999078
36.600490000,201.117,-68.2155,2.809,-0.00989204,0.000248733,0.0369033,0.99927
37.119059999,204.465,-67.995,2.86743,-0.0153396,0.00693569,0.0246844,0.999554
37.637390000,207.697,-67.8908,2.89128,-0.0173254,-0.00418419,0.00728375,0.999815
38.155720000,210.917,-67.9168,2.93985,-0.0105769,0.00335934,-0.00407065,0.99993
38.673810000,214.152,-67.9019,2.94579,-0.0185358,-0.000118821,-0.00314438,0.999823
39.295720000,218.192,-67.8659,2.98142,-0.0135116,0.0139864,0.00801675,0.999779
39.814160000,221.631,-67.8036,2.94435,-0.00630765,0.00600673,0.0128523,0.999879
40.332560000,225.125,-67.741,2.94038,0.0060821,0.00583006,0.0152001,0.999849
40.850979999,228.59,-67.6513,2.94127,0.0108724,0.00625913,0.0169486,0.999778
41.370359999,231.91,-67.5357,2.96476,0.0116428,0.0065363,0.01768,0.999755
41.887680000,234.886,-67.4303,2.97156,0.0178136,0.0111164,0.0266834,0.999423
42.405329999,237.46,-67.1474,2.97384,0.0213576,0.00801956,0.0727821,0.997087
42.922649999,239.776,-66.4771,3.00031,0.0176228,0.00279015,0.163269,0.98642
43.440049999,241.649,-65.2853,3.0342,-0.00885173,-0.00430652,0.291348,0.956566
43.957959999,243.045,-63.6819,3.02291,-0.0288024,0.0088924,0.425832,0.9043
44.476269999,243.925,-61.8645,2.96207,-0.0216338,0.0125195,0.549571,0.835073
44.995089999,244.366,-59.6917,2.87076,-0.0186002,0.0100459,0.652607,0.757402
45.514850000,244.399,-57.2003,2.78941,-0.0168797,0.0051825,0.709295,0.704691
46.034570000,244.204,-54.3686,2.71838,-0.0181458,-0.000412202,0.727779,0.685572
46.554099999,243.983,-51.1078,2.64458,-0.0165293,0.000854959,0.728529,0.684814
47.072899999,243.734,-47.3242,2.57008,-0.0143311,0.000439421,0.726503,0.687013
47.591509999,243.495,-43.0626,2.49194,-0.0136599,0.0065501,0.723614,0.690039
48.109679999,243.27,-38.6545,2.40708,-0.0114742,0.00700529,0.724913,0.68871
48.627780000,243.009,-34.2452,2.31217,-0.0133244,0.0149218,0.729853,0.683312
49.146090000,242.657,-29.9209,2.21276,-0.0139256,0.00739366,0.733028,0.680016
49.664690000,242.324,-25.6664,2.15043,-0.0136532,0.00578555,0.730914,0.682309
50.183129999,242.07,-21.471,2.08844,-0.00954999,0.0103051,0.726807,0.686698
50.701309999,241.826,-17.3716,2.01735,-0.011661,0.0141253,0.728098,0.685228
51.219639999,241.51,-13.3935,1.94655,-0.0115654,0.00856714,0.735361,0.677523
51.738100000,241.083,-9.44928,1.87872,-0.0187893,0.00415615,0.741557,0.670613
52.256549999,240.648,-5.74887,1.80951,-0.024412,-0.00157987,0.74233,0.669588
52.774999999,240.283,-2.41433,1.75236,-0.0279227,-0.00390506,0.738437,0.673733
53.293219999,240.032,0.554458,1.70193,-0.0266273,-0.00330617,0.733203,0.679481
53.811529999,239.863,3.09764,1.66241,-0.0258491,-0.00171414,0.725746,0.687475
54.329880000,239.779,5.23101,1.62646,-0.0270611,0.00020447,0.716959,0.69659
54.848059999,239.783,6.90971,1.60517,-0.0237158,0.00101219,0.70707,0.706745
55.366390000,239.804,8.01114,1.59594,-0.0182381,-0.000623769,0.700751,0.713172
55.884590000,239.817,8.49816,1.58836,-0.0164464,-0.00151271,0.698539,0.715382
56.402790000,239.82,8.62875,1.58973,-0.0160989,-0.00207039,0.698482,0.715443
56.920999999,239.824,8.61181,1.59604,-0.0149574,-0.00331729,0.698379,0.715564
57.439329999,239.82,8.63672,1.59527,-0.0141874,-0.0038619,0.698368,0.715588
57.957680000,239.83,8.76885,1.59163,-0.0126141,-0.0049468,0.697894,0.716073
58.475979999,239.856,9.24445,1.58978,-0.00903191,-0.00778555,0.693243,0.720605
58.994309999,239.942,10.195,1.58854,-0.00920801,-0.00971471,0.671376,0.740996
59.513100000,240.23,11.4591,1.59925,-0.0101071,-0.00437759,0.623944,0.781392
60.032119999,240.863,12.8865,1.59796,-0.0117427,0.00406571,0.538531,0.842514
60.551000000,241.996,14.2888,1.58642,-0.00989936,0.00633197,0.413662,0.910355
61.069629999,243.71,15.4391,1.55982,-0.00775823,0.00299189,0.263166,0.964715
61.587569999,246.045,16.1957,1.54236,-0.00371873,0.00106159,0.131427,0.991318
62.104790000,248.907,16.5851,1.54467,-0.000460609,0.00372169,0.0506504,0.998709
62.621740000,252.208,16.7901,1.53158,0.00184129,0.00310293,0.0234064,0.99972
63.139420000,255.902,16.9418,1.5209,0.00313854,0.00613853,0.0179575,0.999815
63.657499999,259.957,17.119,1.50857,0.00176165,-0.000771278,0.0206477,0.999785
64.175970000,264.352,17.3174,1.50375,0.00485737,0.00926204,0.0205263,0.999735
64.694299999,269.024,17.5396,1.49635,0.00531939,0.000195451,0.0228366,0.999725
65.212829999,274.025,17.7823,1.48474,0.00586753,0.00587841,0.0224951,0.999712
65.627110000,278.171,17.9829,1.47579,0.00847049,0.00517335,0.0243203,0.999655
66.145269999,283.421,18.2821,1.48362,0.00991706,0.000692431,0.0289337,0.999532
66.559860000,287.665,18.5675,1.51385,0.00673909,0.00776424,0.0317255,0.999444
66.870959999,290.782,18.7859,1.51226,0.005943,0.00676155,0.0321292,0.999443
67.285669999,294.915,19.0771,1.5334,0.00566228,0.00331588,0.0327993,0.99944
67.596630000,298.002,19.3028,1.55391,0.00265613,0.00608013,0.0315915,0.999479
68.011290000,302.083,19.5937,1.53962,-0.0016468,0.00769556,0.0306343,0.9995
68.425939999,306.151,19.8819,1.53948,-0.00723078,0.00308802,0.0304447,0.999506
68.736909999,309.25,20.0907,1.54993,-0.00641127,0.00560833,0.0304269,0.999501
69.151619999,313.372,20.3731,1.54126,-0.00674641,0.00609249,0.0292912,0.99953
69.462639999,316.524,20.5697,1.53277,-0.0071939,0.00641847,0.028648,0.999543
69.877300000,320.767,20.828,1.54053,-0.00721495,0.0037383,0.0281881,0.99957
70.292029999,325.084,21.0966,1.52654,-0.0062384,0.00948627,0.0277748,0.99955
70.602990000,328.276,21.2771,1.51463,-0.00334839,0.00736215,0.0280151,0.999575
71.017600000,332.525,21.5186,1.50104,0.00154644,0.0108131,0.0285523,0.999533
71.328429999,335.651,21.6979,1.48549,0.00609028,0.00810078,0.0289705,0.999529
71.743009999,339.763,21.9391,1.47996,0.00969752,0.0105903,0.0307048,0.999425
72.157489999,343.744,22.1905,1.45454,0.0135893,0.0113701,0.0326097,0.999311
72.468450000,346.604,22.3972,1.43907,0.0123545,0.0102025,0.0341072,0.99929
