0.103735900,0.672784,0.000508065,0.0196899,0.00159111,-0.000566451,0.00135962,0.999998,
0.829419900,6.09636,0.137273,0.0743018,-0.00207907,-0.00258034,0.016269,0.999862,
1.451596000,10.9493,0.381966,0.124334,-0.000516293,-0.000427893,0.0253268,0.999679,
2.177280999,16.7813,0.750229,0.204415,-0.00322355,-0.00254792,0.0303246,0.999532,
2.903084000,23.0152,1.19022,0.287292,-0.00280715,0.0029496,0.0313793,0.999499,
3.628544999,30.0495,1.59647,0.335862,0.00144749,0.00275851,0.0278983,0.999606,
4.250460000,36.046,1.98341,0.38831,0.00526544,0.000237159,0.0310316,0.999505,
4.976146000,43.2713,2.47829,0.438629,0.000431757,0.00232927,0.0325242,0.999468,
5.701829000,49.6827,2.94501,0.501055,0.000372055,0.00048425,0.0352155,0.99938,
6.323895000,55.5759,3.35856,0.563033,0.00794028,0.00422068,0.0367756,0.999283,
7.049705000,61.9878,3.89001,0.613515,0.00199779,0.000762148,0.0401411,0.999192,
7.671395999,66.8898,4.35092,0.686706,-0.000791444,0.00267523,0.0438584,0.999034,
8.397102000,72.2732,4.87527,0.735817,-0.00623179,-0.00333085,0.0477958,0.998832,
9.122889999,76.341,5.26576,0.830819,-0.00301667,-0.00558636,0.0452669,0.998955,
9.745342000,79.499,5.47933,0.899281,-0.00407266,1.41005e-05,0.0130825,0.999906,
10.472640000,82.5449,5.13513,0.94263,-0.00121912,0.00404768,-0.105229,0.994439,
11.200570000,84.9354,3.9092,0.965776,-0.00174329,0.000266774,-0.305445,0.952208,
11.822770000,86.351,2.27081,0.98849,0.00127985,0.00164434,-0.478477,0.878097,
12.444110000,87.0675,0.208818,0.998677,0.0085796,-0.00194931,-0.590975,0.806642,
12.961669999,87.4625,-1.72736,1.01705,0.00179369,-0.00926566,-0.642363,0.766343,
13.479499999,87.7381,-3.9775,1.04798,0.00250252,-0.00772598,-0.672775,0.739803,
13.997669999,87.8952,-6.62219,1.07724,0.00623789,-0.011676,-0.687301,0.726252,
14.515890000,88.0329,-9.67022,1.10698,0.00904322,-0.014063,-0.694183,0.719604,
15.034100000,88.1885,-13.1177,1.14536,0.0138199,-0.0176738,-0.691162,0.722352,
15.552550000,88.4381,-16.92,1.17505,0.0143102,-0.0144074,-0.683869,0.729322,
16.071020000,88.7809,-20.9451,1.23823,0.00571981,-0.0130238,-0.682634,0.730622,
16.589330000,89.1052,-24.8242,1.32736,0.00229118,-0.00930684,-0.683076,0.730284,
17.211649999,89.408,-30.011,1.41785,0.000576934,-0.00331353,-0.695661,0.718362,
17.730219999,89.4434,-33.7582,1.47642,0.00183671,-0.00251521,-0.714795,0.699327,
18.248550000,89.2647,-37.8398,1.53218,0.00112002,-0.00391264,-0.733033,0.680181,
18.766880000,88.9484,-41.6372,1.59805,0.00645778,-0.00523656,-0.744664,0.667387,
19.181409999,88.6228,-44.2924,1.62953,0.00812336,-0.00626483,-0.745894,0.665985,
19.699410000,88.3821,-47.1546,1.67008,0.00659068,-0.0071765,-0.732288,0.680926,
20.217140000,88.4334,-49.8533,1.71959,0.000973081,-0.00910648,-0.689159,0.724553,
